"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1997","1997","","EUR","Europe","","","","","DNK","Denmark","","61","61.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1995","1995","","EUR","Europe","","","","","DNK","Denmark","","20","20.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1990","1990","","EUR","Europe","","","","","DNK","Denmark","","180","180.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1988","1988","","EUR","Europe","","","","","DNK","Denmark","","618","618.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1981","1981","","EUR","Europe","","","","","DNK","Denmark","","35651","35651.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2018","2018","","EMR","Eastern Mediterranean","","","","","DJI","Djibouti","","28","28.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","","","","DJI","Djibouti","","7","7.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","","","","DJI","Djibouti","","143","143.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","","","","DJI","Djibouti","","37","37.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2001","2001","","EMR","Eastern Mediterranean","","","","","DJI","Djibouti","","79","79.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1992","1992","","EMR","Eastern Mediterranean","","","","","DJI","Djibouti","","129","129.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1990","1990","","EMR","Eastern Mediterranean","","","","","DJI","Djibouti","","104","104.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1981","1981","","EMR","Eastern Mediterranean","","","","","DJI","Djibouti","","4533","4533.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2017","2017","","AMR","Americas","","","","","DMA","Dominica","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2012","2012","","AMR","Americas","","","","","DMA","Dominica","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2010","2010","","AMR","Americas","","","","","DMA","Dominica","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2008","2008","","AMR","Americas","","","","","DMA","Dominica","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2003","2003","","AMR","Americas","","","","","DMA","Dominica","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2001","2001","","AMR","Americas","","","","","DMA","Dominica","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1994","1994","","AMR","Americas","","","","","DMA","Dominica","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1992","1992","","AMR","Americas","","","","","DMA","Dominica","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1987","1987","","AMR","Americas","","","","","DMA","Dominica","","82","82.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1985","1985","","AMR","Americas","","","","","DMA","Dominica","","64","64.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1983","1983","","AMR","Americas","","","","","DMA","Dominica","","1","1.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2017","2017","","AMR","Americas","","","","","DOM","Dominican Republic","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2015","2015","","AMR","Americas","","","","","DOM","Dominican Republic","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2008","2008","","AMR","Americas","","","","","DOM","Dominican Republic","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2006","2006","","AMR","Americas","","","","","DOM","Dominican Republic","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2001","2001","","AMR","Americas","","","","","DOM","Dominican Republic","","113","113.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1999","1999","","AMR","Americas","","","","","DOM","Dominican Republic","","274","274.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1997","1997","","AMR","Americas","","","","","DOM","Dominican Republic","","1","1.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1992","1992","","AMR","Americas","","","","","DOM","Dominican Republic","","7650","7650.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1990","1990","","AMR","Americas","","","","","DOM","Dominican Republic","","3477","3477.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1983","1983","","AMR","Americas","","","","","DOM","Dominican Republic","","2960","2960.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1981","1981","","AMR","Americas","","","","","DOM","Dominican Republic","","3410","3410.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2013","2013","","AMR","Americas","","","","","ECU","Ecuador","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2011","2011","","AMR","Americas","","","","","ECU","Ecuador","","257","257.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2006","2006","","AMR","Americas","","","","","ECU","Ecuador","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2004","2004","","AMR","Americas","","","","","ECU","Ecuador","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1997","1997","","AMR","Americas","","","","","ECU","Ecuador","","0","0.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1995","1995","","AMR","Americas","","","","","ECU","Ecuador","","919","919.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1988","1988","","AMR","Americas","","","","","ECU","Ecuador","","8004","8004.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1986","1986","","AMR","Americas","","","","","ECU","Ecuador","","839","839.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1981","1981","","AMR","Americas","","","","","ECU","Ecuador","","4678","4678.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2018","2018","","EMR","Eastern Mediterranean","","","","","EGY","Egypt","","48","48.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2011","2011","","EMR","Eastern Mediterranean","","","","","EGY","Egypt","","26","26.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2009","2009","","EMR","Eastern Mediterranean","","","","","EGY","Egypt","","608","608.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","","","","EGY","Egypt","","653","653.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","2000","2000","","EMR","Eastern Mediterranean","","","","","EGY","Egypt","","2633","2633.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1995","1995","","EMR","Eastern Mediterranean","","","","","EGY","Egypt","","1833","1833.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1993","1993","","EMR","Eastern Mediterranean","","","","","EGY","Egypt","","2874","2874.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1986","1986","","EMR","Eastern Mediterranean","","","","","EGY","Egypt","","1176","1176.00000","","","","",""
"WHS3_62","Measles - number of reported cases","https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/60","PUBLISHED","Published","","1984","1984","","EMR","Eastern Mediterranean","","","","","EGY","Egypt","","4898","4898.00000","","","","",""
